dummy_celebrities,dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_francepolitics,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,dummy_sports,dummy_sportsfitnessbusiness,dummy_staderennaisfc,dummy_tvhosts,dummy_tvstars,dummy_tweet_period_afternoon,dummy_tweet_period_morning,dummy_tweet_period_night,hashtags_count,impression_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_sentiment,tweet_text,followers_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,140,0,0.0,RT @SophieConrad16: 22 février : Journée européenne des #Victimes. Il y a un an jour pour jour j’étais moi-même victime d’une agression. Hô…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9437,5,1,316,1,-0.5719,". @AffaireBNP c’est une action conjointe de @amisdelaterre @NotreAffaire et @oxfamfrance 

Nous ne voulons plus que les banques continuent à financer le chaos climatique.

Des efforts en commun et un des meilleurs spécialistes du sujet finance et climat : @alexpoidatz https://t.co/EuObYykdQr https://t.co/NGuBO7Wc1V",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22987,0,1,283,0,0.4404,"À dérouler ⤵️

Et un rappel on ne peut pas se “préparer” à un monde à 4 degrés mais on peut, on sait comment l’éviter : et tout d’abord en arrêtant de financer de nouveaux projets fossiles comme le fait BNP Paribas. Voilà pourquoi nous l’assignons en justice. https://t.co/r8JHuzIj47",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @lnaberkaoui: « Une fois entré dans son appartement, il est impossible de ne pas entendre la respiration heurtée du petit dernier » 

La…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,RT @arretsurimages: Le Canard enchaîné déplore qu'aucun média (ou presque) ne trouve dignes d'être relayées ses révélations sur le taux d'i…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @CaporalStrateg: À ce niveau-là, on ne peut que penser à un trollage de la part du conseiller militaire

EL HAÏRY : on veut faire milita…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,140,0,0.5267,"RT @matthieuaron: Pour Eva Joly, même pris la main dans le sac, les hommes riches « se pensent intouchables » https://t.co/9q4hUQgv0h via @…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.2263,"RT @oxfamwestafrica: Les dirigeants africains sont-ils vraiment engagés à assurer la sécurité alimentaire ? 

Environ 3/4 des gouvernements…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,139,0,0.0,"RT @FBonnifet: 2023 est bien partie pour être la ""bande annonce"" de l'effondrement écologique qui s'accélère et qui est annoncé depuis des…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @oxfamfrance: ""Revoir ce partage [de la valeur], ce sont donc des dizaines de milliards d’euros, sinon des centaines de milliards, qui s…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8059,0,1,270,1,0.0,Tiens ben merci le rageux du soir j’ai retrouvé des vieux touittes de rer et ça m’a fait rire (oui en 2011 on pouvait faire des blagues pol bien acides et il n’y avait pas 30 pleupleu premier degré en réponse #méméCécile ) https://t.co/6jNwfkqMOw https://t.co/zbT5JijT6a,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27697,0,1,206,0,0.0,"Depuis 30 ans et 4 mois de deux fois par jour à une fois tous les 15 jours minimum techniquement j’ai du croiser plusieurs dizaines de milliers de personnes… 

#etunebonnesoiréesinon https://t.co/S5q6aAcgOh",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,140,0,0.0,"RT @Eva_Sdn: Visite de Carelide, producteur français de perfusions récemment sauvé, réunion interministérielle sur les aides aux entreprise…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143,2,0,114,0,0.0,@jfcagtn13 @Isadoratralala C’est quand meme un pb d’obliger à une carte par personne même si ce sont des enfants !,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,167,2,0,214,0,0.0,"@delattre_marion @jeanbon3771 Si tu as une famille avec 3 enfants qui ont le tarif famille nombreuse, il faut une carte pour chacun et un carnet de 10 billets sur chaque carte…!!!! c’est limite de la vente forcée….",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49545,0,1,302,0,0.0,"depuis 30 ans environ je donne des billets de métro et de RER aux gens que j'accueille chez moi ou au boulot et la ""démagnétisation"" quasiment automatique est récente et... massive. Même pour des billets quasi neufs. Pb de fabrication probable mais la RATP le sait surement déjà https://t.co/TxEIIvAQhu",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30488,0,1,302,0,0.0,"[- message de service -] quand un anonyme qui veut faire son malin sur Twitter (de façon assez moche d'ailleurs, imaginez, j'étais avec mes filles dans un coin, discrètement) a au moins la décence de ne pas te citer c'est sympa de ne pas faire suivre, ni en DM d'ailleurs. Merci https://t.co/A1ejVOy7B3",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,206,1,0,58,0,0.0,@_Jeff_l On est d’accord c’est narcisses PUIS jonquilles ?,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14961,0,0,233,1,0.8074,"Ah tiens, une nouvelle petite opération astroturfiste à la noix de coco… et sinon vous, votre lundi ? 

Ici j’essaie de deviner si ce sont des narcisses ou des jonquilles qui sortent du sol et ça me ravit….. 🥰 https://t.co/RLySY1OA8j",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10578,1,1,77,0,0.7717,"Super reportage. A lire ⤵️

Et 😉😘 👏🏼 @christianpaul58 https://t.co/EHiiyZ5CZm",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.3818,"RT @BonPote: il y a plus urgent que de faire des émissions spéciales sur Pierre Palmade.
Il y a plus urgent que de vouloir faire passer une…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,131,0,0.0,"RT @RTLFrance: Sécheresse hivernale : ""une situation extrêmement critique"", pointe l'hydrologue Emma Haziza https://t.co/5grtI7SUKE",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446,2,1,327,1,0.0,"@DeguiseeL @RaveaudGilles Je ne sais pas qui vous êtes mais vraiment… 🤪 c’est un site parodique pour dénoncer la crédulité et la presse

cela dit il ne se passe pas 15 jours sans qu’on me ressorte cet article … un peu flippant sur la lecture d’internet et l’usage de son cerveau  https://t.co/LKcZlJAEkg https://t.co/COBoyTSuas",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2241,1,0,121,0,0.0,"@RaveaudGilles Bonjour, j’ai déjà répondu environ 1250 fois et il y a une rubrique spéciale sur nos salaires sur le site…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @LaCroix: L’ONG Oxfam propose d’imposer le patrimoine des milliardaires pour combler le déficit des retraites. Souvent évoquée, ce genre…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7294,0,1,30,0,0.0,👏🏼👏🏼👏🏼 https://t.co/bEXuozGrHY,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35777,1,1,298,1,-0.7783,"Article très intéressant sur la tactique de construction d’une majorité et sa difficulté. Mais sa chute montre en creux qui avait le plus intérêt à l’absence de vote hier soir… 🙄😞

Retraites : dans les coulisses du chaos parlementaire : https://t.co/MKC8oJ3k9K via @LesEchos https://t.co/y5zvM9c6VY",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5273,0,1,225,0,0.0,"[ 🚨Oxfam France recrute 🚨 ] sur un poste de chef·fe de pôle Financements Institutionnels et Programmes en CDI

Equipe (très) sympa, orga qui grandit, de l'huma et des projets plaidoyer.... c'est là ⤵️

https://t.co/nWzf4LTCxv",419003
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,139,0,0.0,"RT @marioncalais: Sport et dérèglement climatique.

Aujourd’hui, le patron de la Fédération internationale d’athlétisme l’a reconnu : « on…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @mme_framboise: Métro arrêté à quai car coupure de courant.
Visages crispés.
Soudain, un petit blagueur dans la rame :
« ON DESCEND ET O…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,RT @FaridVahiid: Des hommes refusent sa candidature au conseil d’administration de l’Organisation des Ingénieurs de Téhéran parce qu’elle e…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,1,0,218,0,0.0,"@S_Legrain le Sénat va voter des trucs cosmétiques, donc le texte sera différent… il y a aujourd’hui bcq d’interrogation chez une partie des députés de la majo, le vote nominatif sur un article est beaucoup plus clair.",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7811,0,1,138,0,0.0,Rajout : le détail de la procédure parlementaire en cours est ici. Le second débat sera complètement verrouillé ⤵️ https://t.co/9I82Csx87F,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,336,1,0,150,0,0.0,@S_Legrain Certes Sarah mais un vote sur une loi globale avec de vrais faux zakouskis et un accord avec LR c’est pas un vote sur un article sur l’âge.,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14841,0,1,200,0,0.2263,"J’y ai pensé très fort en regardant le poignant et très très réussi documentaire « Savoy » de Zohar Wagner

(Et cliquez sur le tweet et ⤴️ remontez le thread ( pour une fois ;) https://t.co/kG8b2RrbPs",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7545,0,1,292,0,0.5267,"En résumé (et si on veut comprendre une partie de notre problème du moment…)  : appartenir à une catégorie de #revenus plus haute augmente la probabilité de penser que la société est juste.

Très difficile de faire cette étude sur les 0,1 % les plus riches mais…………….. https://t.co/BnYHsqomiy",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6427,0,1,37,0,0.0,À dérouler ⤵️ https://t.co/kfK7twzOHs,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,RT @PanettonePazzo: Chaque sortie de @ZemmourMichael est une masterclass et un membre du gouvernement perd 3 ans d’espérance de vie en bonn…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,3,1,111,1,0.4215,"@TonyChretien @Patoscore @pierrelegeay https://t.co/gze5kPINtn

La France Monsieur……. 😘 https://t.co/lnvt5Zs7NJ",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8251,0,1,301,1,0.0,"#superprofits #climat Il y en a donc quand même qui sont lucides….. 🙄

« Dans trente ans, on ne lui dira pas : ""Bravo et merci pour les 64 ans"" mais : ""Pourquoi n'avez-vous pas fait plus pour le climat ?"" » proteste-t-on au sein de sa garde rapprochée.

https://t.co/eNUlCPjqKx https://t.co/6LuC2HyiEf",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @ellensalvi: Un ministre qui explique tranquillement devant la représentation nationale qu’il ""n’a pas à rendre de comptes"" sur la maniè…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,140,0,0.0,RT @Ecolo_Sociale: Pour les droits des travailleurs et travailleuses. Pour la planète. C'est toujours #NonALaReformeDesRetraites avec notre…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10113,0,1,300,0,0.0,"de l'importance des études d'impact, du travail parlementaire préalable, de l'expertise maintenue dans la fonction publique
... et que la précipitation #LePrésidentveut et la com' font mauvais ménage avec des réformes à conséquences lourdes, bref une fois de +:❤️#LeVieuxStyle https://t.co/nrsYdzPA1X",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6788,0,1,328,1,0.0,"moi présentement..

Plus sérieusement il y a une force inédite dans ce mouvement soudé et cohérent contre la #Réformedesretraites et on la doit aussi à des mecs bien. 

Pour certains honnêteté et loyauté sont un peu dépassées comme valeurs moi j'aime plus que jamais #levieuxstyle https://t.co/s8nUGeFdQq https://t.co/ciXHpKwCb5",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,295,0,0.296,"@AriochMakeSens il y a plein de cyclistes sympa, prudents et respectueux mais le nombre de pas comme ça a singulièrement augmenté (peut-être juste que c'est une proportion stable de cyclistes et comme la part du vélo augmente - et c'est bien - ben ça augmente en valeur absolue c'est la vie....)",419003
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,1,0,134,0,0.4404,"@Tracas_sin Non, il y a une culture parisienne du piéton traversant au rouge ou au vert et même (surtout) hors des passages protégés 😂",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,140,0,0.0,RT @CortadaFranc: Nuestros equipos de @OxfamIntermon están respondiendo a las necesidades más inmediatas de la población en #Siria y en #Tu…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27870,0,1,298,0,0.8271,« Je subodore que vous préférez rouler en voiture » voilà un ex parfait de pourquoi je serai pour toujours une modérée. C’est cool de défendre le vélo mais attaquer bille en tête sur la voiture à Paris (moi 😂😂😂😂) ça montre que l’intégrisme n’est jamais loin d’aucun combat 😓 https://t.co/usZLePnGev,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5678,2,1,302,0,0.9382,Je suis d’accord avec @QParrinello (what a surprise 🤭😉) et si vous voulez creuser le sujet de ce paradis fiscal pour les plus riches des plus riches qu’est la France (analyse corroborée par Alain Minc p.20 ) je vous conseille le très bon hors série sur les hyper riches de @lobs https://t.co/F1sL2MCBAZ,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3785,0,1,42,0,-0.128,"A tout à l’heure 

https://t.co/spFWOmu4ap",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6250,0,2,296,0,0.0,"""Nous risquons une plus grande tragédie si nous ne nous mobilisons pas. Nous allons devoir nous occuper des blessés et malades, puis des gens qui meurent de froid et de faim.""

Meryem Aslan, porte-parole d'Oxfam #Turquie

Les aider sur le terrain : https://t.co/PSG2N3F3tR https://t.co/sGvkTs4LdK",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,140,0,0.0,"RT @publicsenat: Dividende sociétal : ""Plutôt que de distribuer ses dividendes à ses actionnaires, #Total ferait mieux d'investir largement…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,139,0,0.0,"RT @publicsenat: Dividende sociétal : ""Si on veut tenir nos objectifs de l'accord de Paris, il faut que l'ensemble des acteurs s'alignent.…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.9847,"RT @Oxfam: Equality, respect, and justice are the true expressions of love ❤️🧡💛💚💙💜🤎
And we won’t settle for less! ✊🏾⚡️🙅🏾‍♀️
Share if you ag…",419003
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,116,1,0.8074,RT @oxfamfrance: Aimez-vous comme @Elisabeth_Borne aime la #RéformeDesRetraites ou le 49.3 🥰 https://t.co/Dc1z6r0FZm,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,95,1,0.8074,RT @oxfamfrance: Aimez-vous comme @BrunoLeMaire aime les superprofits 🥰 https://t.co/cIbJVE0t5V,419003
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,140,0,0.8074,"RT @oxfamfrance: Très belle #SaintValentin à toutes et tous 🫶

Aimez-vous comme @EmmanuelMacron aime les milliardaires 🥰 https://t.co/nJpzp…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,1,0,252,0,-0.128,@BriceNotat Sûrement mais sur les feux rouges et à paris en tout cas il y a désormais une sorte de « coutume » à les considérer comme facultatifs par beaucoup de cyclistes et là dans in virage serré et à toute blinde c’était vraiment de très très peu 😡,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5579,2,2,224,0,0.0,"L’intégralité est là… :

https://t.co/JvZ0Y6I63X

Merci @Dominiq_Estrosi @GuillaumGontard et aux membres d de la commission. Sujet passionnant et décisif, en résumé « pourquoi ça va pas assez vite ? » https://t.co/TXV5knx1T3",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,"RT @EtienneBaldit: Exceptionnelle anecdote parlementaire dans @lopinion_fr sur un épisode de ""bordélisation"" de 1947, durant un débat sur l…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,140,0,0.0,"RT @oxfamfrance: À l’occasion du lancement du hors‑série @lobs ""Le monde fou des hyper-riches"", rendez-vous ce jeudi 15 février dès 18h30 p…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,140,0,0.0,"RT @Senat_Direct: 🔴 À 14h, suivez en direct sur nos réseaux sociaux et notre site l'audition par la commission d’enquête #RénovEnergétique,…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,"RT @valmasdel: Si, comme moi, vous avez noté depuis cet été un foisonnement de comptes @Twitter agressifs, relayant de la désinformation vi…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8970,1,0,293,3,0.3612,"Convoquée très formellement par la « commission d'enquête sur l’efficacité des politiques publiques en matière de rénovation énergétique » du @Senat je reprends donc mes habits de (ex) ministre pendant une heure… et j’ai du réviser 😅

(clin d’œil spécial à qui tu sais) https://t.co/Gxue8lYboi",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7351,0,1,107,0,0.0,J’en ai déjà lu la moitié ce we et c’est passionnant… je vous conseille vraiment ⤵️ https://t.co/9aimdYa55r,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123315,1,1,300,0,-0.0258,"Manqué ça : 
le gouverneur de la @banquedefrance (si si…😅) qui trouve la situation assez grave pour aller ""un peu au-delà de [sa] condition de banquier central"" et réaffirmer que solidarité et impôt font partie de notre modèle social montre en creux la déraison TOTALE du gouv https://t.co/SgZ6bEhQPk",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,-0.128,RT @Taigasangare: Je suis tout à fait d'accord avec le fait que l'ampleur et la vitesse de la crise d'extinction n'avaient pas été anticipé…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18917,1,1,48,0,0.0,.@PLemaitreAuteur merci… https://t.co/5dpe6zm2Gl,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,140,0,0.0,"RT @elianeROMANI_: Djamila Sonzogni nous a quitté.e.s 

🌻 Ancienne Porte-parole nationale des Verts, Conseillère rég. d’#Alsace, Conseillèr…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @RaphaelleBacque: «L’écroulement des populations d’insectes, à peu près partout en Europe, est la composante la plus terrifiante de la c…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,140,0,-0.2057,"RT @newsfromoxfam: LISTEN: @oxfam's Moutaz Adham gives an update about the situation in #Syria.

""Syria was not doing well before the earth…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9518,0,1,297,0,-0.6249,"Les syndicats ont - eux - pris la mesure de la fracture béante que constitue cette réforme. Par leur mode d’action pacifique, organisé et collectif ils permettent que la colère sourde ne s’exprime pas par la violence et il faut les en remercier aussi pour ça. #blocagetotal https://t.co/bXZtm1JVMu",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,140,0,0.0,RT @JlBennahmias: @SergioCoronado @sonzognidjamila @marinetondelier @DominiqueVoynet @cmadrolle @ActuNoel_Mamere @CecileDuflot @YWehrling E…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8501,0,1,139,0,-0.128,"Très triste. Djamila était tout ça et une militante indéfectible. 
Pensées affectueuses à tous ceux qui l’aimaient. https://t.co/HMLjQ7LNEZ",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @lemondefr: Spécialiste de la biodiversité, Dave Goulson alerte sur le « déclin catastrophique » des populations d’insectes qui pourraie…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8394,1,2,302,0,0.0,"On attaque la BNP avec l'#AffaireBNP :  https://t.co/UuLj1ldTr0

""les ONG vous êtes pas gentilles et trop exigeantes..."" 

⚡️BIM ⚡️30 investisseurs représentant 1 500 milliards de dollars reprochent à @BNPParibas (notamment) son soutien aux nouveaux projets d'énergies fossiles. https://t.co/yzdxXfY9qc",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19057,0,1,76,0,0.0,Cette histoire est aussi affolante que vertigineuse… https://t.co/1wdholrXQb,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,334,1,0,114,0,0.0,@lafilledudeuze Ma question est justement au sujet de l’âge. Pour les ados je sais. Quid pour les jeunes adultes ?,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7228,0,1,218,0,0.5204,"dites la team CPAM et Cie,  on est d'accord que le vaccin contre le papillomavirus est désormais remboursé quelque soit l'âge ou pas ? 

Je comprends bien l'info sur le site  ou pas ?

Merci :)

https://t.co/baXU42le94",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @AvocatavecunE: J'ai discuté avec Jennifer (j'ai un doctorat es-cagnotte). 
Si vous voulez aider sa soeur à comprendre ce qui est arrivé…",419003
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,140,0,0.0,"RT @SignalArnaques: L'arnaque de #phishing qui usurpe #Netflix, vous la connaissez ? Vous l'avez peut-être déjà reçue ? On vous l'explique,…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,2,1,264,0,0.4588,"@Johnway19855452 Figurez vous - dingue - que ce sont mes collègues d’ @OxfamAmerica qui s’occupent des entreprises américaines : https://t.co/bWCZjpi7f2

La force d’une organisation mondiale qui partage le même engagement pour la lutte contre les inégalités ✊🏼✊🏿✊🏽",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3410,0,1,58,0,0.7845,Je confirme cet excellent résumé 🤭 https://t.co/ZS9wRb9rCB,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4402,0,2,301,0,0.0,"De notre collègue Moutaz Adham, directeur #Oxfam #Syrie. “Les gens ne savent pas ce que sera leur prochain repas. Je ne parle pas de viande ou de légumes, je parle juste de pain.”

Vous pouvez nous aider à soutenir la réponse d’ Oxfam sur le terrain : 

https://t.co/PSG2N3F3tR https://t.co/CeiFVudVhh",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5033,0,1,302,0,0.0,"Ça a changé quoi #MeToo : “Les auteurs accusent également le président de la FFF d’avoir ""une stratégie totalement réfléchie"". ""[…] faible nombre d’écrits (SMS notamment) produits par M. Le Graët, utilisant des formulations ambiguës pouvant recevoir différentes interprétations"" https://t.co/ssEEVpWGZs",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4164,0,1,241,0,0.0,Pour comprendre la mobilisation si large et si profonde contre la #ReformeDesRetraites dérouler ce thread qui explique parfaitement qu’il n’y en a pas besoin. Chiffres et données la plus solides possibles à l’appui ⤵️ https://t.co/Hw9YQdHo4s,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.3612,"RT @morganegln: En 2019, les femmes ne représentaient que 14% des artistes programmés dans 90 festivals de musique actuelle. C'est le chiff…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250,2,0,295,0,0.0,@JaklineM @adsaum mes amis qui s'y connaissent bien m'ont dit que les coupes sombres dans les équipes n'allaient pas provoquer une chute brutale mais des petits problèmes anodins puis des plus gros puis des problèmes de plus en plus lourds. Comme un bâtiment non entretenu exposé aux intempéries,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,140,0,0.0,"RT @LeTempsDuDebat: RDV 18h20
Qu'est-ce que la discipline parlementaire ? 
@EmmanuelLauren2 reçoit sur @franceculture la directrice général…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,140,0,0.0,"RT @oxfamfrance: Nombreuses sont les (fausses) idées reçues sur la #RéformeDesRetraites !

On en décrypte 5 dans ce thread ⤵️ https://t.co/…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7542,0,1,296,0,0.3612,"JL Debré a raison :

“Il est bien que les gens défendent leurs idées avec passion, il faut l’assumer. […]. C’est dans les pays totalitaires que les assemblées sont parfaitement sages.Chez nous, il est plus sain que tout cela s’exprime dans l’hémicycle plutôt qu’ailleurs.” https://t.co/HbUJSTvdvx",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,-0.128,"RT @ArianeChemin: « Plancher, retraite minimale de 1200€ ou 100€ de plus pour tous, tout cela est exagéré, approximatif, ou mensonger. » #P…",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12234,0,1,302,0,-0.25,"#méméCécile 

Ça me fait penser à la phrase d’un vieux militant vert «  quand tout le monde te dit que tu te fais une connerie c’est souvent pas que tout le monde est con c’est peut-être plutôt que tu fais une connerie » 

(cette méthode qui consiste à mépriser les syndicats 🤯) https://t.co/OQfU413gsn",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8464,1,1,297,0,0.6486,"C’est une petite annonce pour un.e cuisinier.e pour le pays basque  😃
 la magie de Twitter c’est que peut-être parmi mes xxx xxx followers il y’a quelqu’un.e ou quelqu’un.e qui connaît quelqu’un.e … alors go RT 😘

(Et @ettepmarc si vous trouvez, vous nous direz où c’est 😉) https://t.co/LSP9HXgBYR",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,RT @ArianeChemin: «Si Bolloré n’avait pas mis son empire au service d’une parole de haine je ne lancerai pas cette croisade. C’est unique d…,419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @BFMTV: 🔴 EN DIRECT 
Les Casques blancs implorent la communauté internationale de les aider après les séismes en Syrie
https://t.co/mQjk…",419003
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,10635,0,1,304,0,0.0,"Le notable dans cette histoire c’est qu’a été « fabriquée » l’idée de faire croire - y compris aux retraités actuels - que personne ne toucherait moins de 1200 euros.

C’est une technique retorse de ce gouvernement qui joue sur le fait que les journalistes en restent aux annonces https://t.co/FsB9jYN0Sl",419003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62357,0,0,293,1,0.4588,"L’auteur initial confirme être un homme adulte et père, de filles peut être. J’imagine que le suivant aussi. J’aurais bien honte si mon père était ce genre de personne. Sachez-le messieurs l’anonymat ne protège pas tjs. (Oui j’en ai déjà retrouvé et « affiché » qqns 😈) https://t.co/u7IecnIFFM",419003
